Point_ID,Lat,Lon,UTM_E,UTM_N,x,y,z,mps,change_flag,yaw
2233,47.53711038886768,17.703463812269128,703457.015,5268396.339,703457.015,5268396.339,0,10,0,1.9941070821480382
2234,47.53711121433223,17.703463318840484,703456.974,5268396.43,703456.974,5268396.43,0,10,0,1.9890206573342522
2235,47.537112039796774,17.70346282541184,703456.934,5268396.52,703456.934,5268396.52,0,10,0,1.98493487755387
2236,47.53711286526132,17.7034623319832,703456.894,5268396.611,703456.894,5268396.611,0,10,0,1.9890206524136045
2237,47.53711369072587,17.703461838554556,703456.854,5268396.701,703456.854,5268396.701,0,10,0,1.9982606412145805
2238,47.537114516190414,17.703461345125913,703456.813,5268396.791,703456.813,5268396.791,0,10,0,1.984934876481732
2239,47.53711534165496,17.70346085169727,703456.773,5268396.882,703456.773,5268396.882,0,10,0,1.9890206573342522
2240,47.53711616711951,17.70346035826863,703456.733,5268396.972,703456.733,5268396.972,0,10,0,1.9941070821480382
2241,47.53711699258405,17.703459864839985,703456.692,5268397.063,703456.692,5268397.063,0,10,0,1.9890206573342522
2242,47.5371178180486,17.70345937141134,703456.652,5268397.153,703456.652,5268397.153,0,10,0,1.98493487755387
2243,47.537118643513146,17.703458877982698,703456.612,5268397.244,703456.612,5268397.244,0,10,0,1.9982606401433833
2244,47.53711946897769,17.703458384554057,703456.571,5268397.334,703456.571,5268397.334,0,10,0,1.98493487755387
2245,47.53712029444224,17.703457891125414,703456.531,5268397.425,703456.531,5268397.425,0,10,0,1.98902065625411
2246,47.537121119906786,17.70345739769677,703456.491,5268397.515,703456.491,5268397.515,0,10,0,1.9982606373106622
2247,47.53712194537133,17.703456904268126,703456.45,5268397.605,703456.45,5268397.605,0,10,0,1.984934876481732
2248,47.53712277083588,17.703456410839483,703456.41,5268397.696,703456.41,5268397.696,0,10,0,1.9890206573342522
2249,47.537123596300425,17.703455917410842,703456.37,5268397.786,703456.37,5268397.786,0,10,0,1.9941070821480382
2250,47.53712442176497,17.7034554239822,703456.329,5268397.877,703456.329,5268397.877,0,10,0,1.9890206573342522
2251,47.53712524722952,17.703454930553555,703456.289,5268397.967,703456.289,5268397.967,0,10,0,1.98493487755387
2252,47.537126072694065,17.70345443712491,703456.249,5268398.058,703456.249,5268398.058,0,10,0,1.9982606401433833
2253,47.53712689815861,17.70345394369627,703456.208,5268398.148,703456.208,5268398.148,0,10,0,1.9890206573342522
2254,47.53712772362316,17.703453450267627,703456.168,5268398.238,703456.168,5268398.238,0,10,0,1.984934876481732
2255,47.537128549087704,17.703452956838984,703456.128,5268398.329,703456.128,5268398.329,0,10,0,1.9982606401433833
2256,47.53712937455225,17.70345246341034,703456.087,5268398.419,703456.087,5268398.419,0,10,0,1.98493487755387
2257,47.5371302000168,17.7034519699817,703456.047,5268398.51,703456.047,5268398.51,0,10,0,1.9890206573342522
2258,47.537131025481344,17.703451476553056,703456.007,5268398.6,703456.007,5268398.6,0,10,0,1.9941070821480382
2259,47.53713185094589,17.703450983124412,703455.966,5268398.691,703455.966,5268398.691,0,10,0,1.9890206534937467
2260,47.53713267641044,17.70345048969577,703455.926,5268398.781,703455.926,5268398.781,0,10,0,1.984934876481732
2261,47.53713350187498,17.70344999626713,703455.886,5268398.872,703455.886,5268398.872,0,10,0,1.9982606412145805
2262,47.53713432733953,17.703449502838485,703455.845,5268398.962,703455.845,5268398.962,0,10,0,1.98902065625411
2263,47.537135152804076,17.70344900940984,703455.805,5268399.052,703455.805,5268399.052,0,10,0,1.98493487755387
2264,47.53713597826862,17.703448515981197,703455.765,5268399.143,703455.765,5268399.143,0,10,0,1.9982606401433833
2265,47.53713680373317,17.703448022552557,703455.724,5268399.233,703455.724,5268399.233,0,10,0,1.98493487755387
2266,47.537137629197716,17.703447529123913,703455.684,5268399.324,703455.684,5268399.324,0,10,0,1.9890206573342522
2267,47.53713845466226,17.70344703569527,703455.644,5268399.414,703455.644,5268399.414,0,10,0,1.9941070821480382
2268,47.53713928012681,17.703446542266626,703455.603,5268399.505,703455.603,5268399.505,0,10,0,1.9890206573342522
2269,47.537140105591355,17.703446048837986,703455.563,5268399.595,703455.563,5268399.595,0,10,0,1.98902065625411
2270,47.5371409310559,17.703445555409342,703455.523,5268399.685,703455.523,5268399.685,0,10,0,1.9941070832114587
2271,47.53714175652045,17.7034450619807,703455.482,5268399.776,703455.482,5268399.776,0,10,0,1.9890206524136045
2272,47.537142581984995,17.703444568552055,703455.442,5268399.866,703455.442,5268399.866,0,10,0,1.98493487755387
2273,47.53714340744954,17.703444075123414,703455.402,5268399.957,703455.402,5268399.957,0,10,0,1.9982606401433833
2274,47.53714423291409,17.70344358169477,703455.361,5268400.047,703455.361,5268400.047,0,10,0,1.98493487755387
2275,47.537145058378634,17.703443088266127,703455.321,5268400.138,703455.321,5268400.138,0,10,0,1.9890206573342522
2276,47.53714588384318,17.703442594837483,703455.281,5268400.228,703455.281,5268400.228,0,10,0,1.9941070821480382
2277,47.53714670930773,17.70344210140884,703455.24,5268400.319,703455.24,5268400.319,0,10,0,1.9890206573342522
2278,47.537147534772274,17.7034416079802,703455.2,5268400.409,703455.2,5268400.409,0,10,0,1.98902065625411
2279,47.53714836023682,17.703441114551556,703455.16,5268400.499,703455.16,5268400.499,0,10,0,1.9941070832114587
2280,47.53714918570137,17.703440621122912,703455.119,5268400.59,703455.119,5268400.59,0,10,0,1.98902065625411
2281,47.53715001116591,17.703440127694268,703455.079,5268400.68,703455.079,5268400.68,0,10,0,1.98493487755387
2282,47.53715083663046,17.703439634265628,703455.039,5268400.771,703455.039,5268400.771,0,10,0,1.9982606401433833
2283,47.537151662095006,17.703439140836984,703454.998,5268400.861,703454.998,5268400.861,0,10,0,1.98493487755387
2284,47.53715248755955,17.70343864740834,703454.958,5268400.952,703454.958,5268400.952,0,10,0,1.9890206534937467
2285,47.5371533130241,17.703438153979697,703454.918,5268401.042,703454.918,5268401.042,0,10,0,1.9982606401433833
2286,47.537154138488646,17.703437660551057,703454.877,5268401.132,703454.877,5268401.132,0,10,0,1.984934876481732
2287,47.53715496395319,17.703437167122413,703454.837,5268401.223,703454.837,5268401.223,0,10,0,1.9890206573342522
2288,47.53715578941774,17.70343667369377,703454.797,5268401.313,703454.797,5268401.313,0,10,0,1.9941070821480382
2289,47.537156614882285,17.703436180265125,703454.756,5268401.404,703454.756,5268401.404,0,10,0,1.9890206573342522
2290,47.53715744034683,17.703435686836485,703454.716,5268401.494,703454.716,5268401.494,0,10,0,1.98493487755387
2291,47.53715826581138,17.70343519340784,703454.676,5268401.585,703454.676,5268401.585,0,10,0,1.98902065625411
2292,47.537159091275925,17.703434699979198,703454.636,5268401.675,703454.636,5268401.675,0,10,0,1.9941070832114587
2293,47.53715991674047,17.703434206550554,703454.595,5268401.766,703454.595,5268401.766,0,10,0,1.98902065625411
2294,47.53716074220502,17.703433713121914,703454.555,5268401.856,703454.555,5268401.856,0,10,0,1.9890206534937467
2295,47.537161567669564,17.70343321969327,703454.515,5268401.946,703454.515,5268401.946,0,10,0,1.9941070859810264
2296,47.53716239313411,17.703432726264626,703454.474,5268402.037,703454.474,5268402.037,0,10,0,1.9890206534937467
2297,47.53716321859866,17.703432232835983,703454.434,5268402.127,703454.434,5268402.127,0,10,0,1.98493487755387
2298,47.5371640440632,17.703431739407343,703454.394,5268402.218,703454.394,5268402.218,0,10,0,1.9982606401433833
2299,47.53716486952775,17.7034312459787,703454.353,5268402.308,703454.353,5268402.308,0,10,0,1.98493487755387
2300,47.5371656949923,17.703430752550055,703454.313,5268402.399,703454.313,5268402.399,0,10,0,1.98902065625411
2301,47.53716652045684,17.70343025912141,703454.273,5268402.489,703454.273,5268402.489,0,10,0,1.9982606412145805
2302,47.53716734592139,17.70342976569277,703454.232,5268402.579,703454.232,5268402.579,0,10,0,1.984934876481732
2303,47.537168171385936,17.703429272264128,703454.192,5268402.67,703454.192,5268402.67,0,10,0,1.9890206573342522
2304,47.53716899685048,17.703428778835484,703454.152,5268402.76,703454.152,5268402.76,0,10,0,1.9941070821480382
2305,47.53716982231503,17.70342828540684,703454.111,5268402.851,703454.111,5268402.851,0,10,0,1.9890206573342522
2306,47.537170647779575,17.703427791978196,703454.071,5268402.941,703454.071,5268402.941,0,10,0,1.98493487755387
2307,47.53717147324412,17.703427298549556,703454.031,5268403.032,703454.031,5268403.032,0,10,0,1.998260636239465
2308,47.53717229870867,17.703426805120912,703453.99,5268403.122,703453.99,5268403.122,0,10,0,1.98493487755387
2309,47.537173124173215,17.70342631169227,703453.95,5268403.213,703453.95,5268403.213,0,10,0,1.98902065625411
2310,47.53717394963776,17.703425818263625,703453.91,5268403.303,703453.91,5268403.303,0,10,0,1.9982606412145805
2311,47.53717477510231,17.703425324834985,703453.869,5268403.393,703453.869,5268403.393,0,10,0,1.984934876481732
2312,47.537175600566854,17.70342483140634,703453.829,5268403.484,703453.829,5268403.484,0,10,0,1.9890206573342522
2313,47.5371764260314,17.703424337977697,703453.789,5268403.574,703453.789,5268403.574,0,10,0,1.9941070821480382
2314,47.53717725149595,17.703423844549054,703453.748,5268403.665,703453.748,5268403.665,0,10,0,1.9890206573342522
2315,47.537178076960494,17.703423351120414,703453.708,5268403.755,703453.708,5268403.755,0,10,0,1.98493487755387
2316,47.53717890242504,17.70342285769177,703453.668,5268403.846,703453.668,5268403.846,0,10,0,1.9982606401433833
2317,47.53717972788959,17.703422364263126,703453.627,5268403.936,703453.627,5268403.936,0,10,0,1.98902065625411
2318,47.53718055335413,17.703421870834482,703453.587,5268404.026,703453.587,5268404.026,0,10,0,1.98493487755387
2319,47.53718137881868,17.703421377405842,703453.547,5268404.117,703453.547,5268404.117,0,10,0,1.998260636239465
2320,47.537182204283226,17.7034208839772,703453.506,5268404.207,703453.506,5268404.207,0,10,0,1.98493487755387
2321,47.53718302974777,17.703420390548555,703453.466,5268404.298,703453.466,5268404.298,0,10,0,1.9890206573342522
2322,47.53718385521232,17.70341989711991,703453.426,5268404.388,703453.426,5268404.388,0,10,0,1.9941070821480382
2323,47.537184680676866,17.70341940369127,703453.385,5268404.479,703453.385,5268404.479,0,10,0,1.9890206573342522
2324,47.53718550614141,17.703418910262627,703453.345,5268404.569,703453.345,5268404.569,0,10,0,1.984934876481732
2325,47.53718633160596,17.703418416833983,703453.305,5268404.66,703453.305,5268404.66,0,10,0,1.9982606412145805
2326,47.537187157070505,17.70341792340534,703453.264,5268404.75,703453.264,5268404.75,0,10,0,1.98902065625411
2327,47.53718798253505,17.7034174299767,703453.224,5268404.84,703453.224,5268404.84,0,10,0,1.98493487755387
2328,47.5371888079996,17.703416936548056,703453.184,5268404.931,703453.184,5268404.931,0,10,0,1.9982606401433833
2329,47.537189633464145,17.703416443119412,703453.143,5268405.021,703453.143,5268405.021,0,10,0,1.98493487755387
2330,47.53719045892869,17.70341594969077,703453.103,5268405.112,703453.103,5268405.112,0,10,0,1.9890206573342522
2331,47.53719128439324,17.703415456262128,703453.063,5268405.202,703453.063,5268405.202,0,10,0,1.9941070821480382
2332,47.537192109857784,17.703414962833484,703453.022,5268405.293,703453.022,5268405.293,0,10,0,1.9890206534937467
2333,47.53719293532233,17.70341446940484,703452.982,5268405.383,703452.982,5268405.383,0,10,0,1.98902065625411
2334,47.53719376078688,17.703413975976197,703452.942,5268405.473,703452.942,5268405.473,0,10,0,1.9941070832114587
2335,47.537194586251424,17.703413482547553,703452.901,5268405.564,703452.901,5268405.564,0,10,0,1.98902065625411
2336,47.53719541171597,17.703412989118913,703452.861,5268405.654,703452.861,5268405.654,0,10,0,1.98493487755387
2337,47.53719623718052,17.70341249569027,703452.821,5268405.745,703452.821,5268405.745,0,10,0,1.9982606401433833
2338,47.53719706264506,17.703412002261626,703452.78,5268405.835,703452.78,5268405.835,0,10,0,1.98493487755387
2339,47.53719788810961,17.703411508832982,703452.74,5268405.926,703452.74,5268405.926,0,10,0,1.9890206573342522
2340,47.537198713574156,17.703411015404342,703452.7,5268406.016,703452.7,5268406.016,0,10,0,1.9941070821480382
2341,47.5371995390387,17.703410521975698,703452.659,5268406.107,703452.659,5268406.107,0,10,0,1.9890206573342522
2342,47.53720036450325,17.703410028547054,703452.619,5268406.197,703452.619,5268406.197,0,10,0,1.98902065625411
2343,47.537201189967796,17.70340953511841,703452.579,5268406.287,703452.579,5268406.287,0,10,0,1.9941070832114587
2344,47.53720201543234,17.70340904168977,703452.538,5268406.378,703452.538,5268406.378,0,10,0,1.9890206524136045
2345,47.53720284089689,17.703408548261127,703452.498,5268406.468,703452.498,5268406.468,0,10,0,1.98493487755387
2346,47.537203666361435,17.703408054832483,703452.458,5268406.559,703452.458,5268406.559,0,10,0,1.9890206573342522
2347,47.53720449182598,17.70340756140384,703452.418,5268406.649,703452.418,5268406.649,0,10,0,1.9941070821480382
2348,47.53720531729053,17.7034070679752,703452.377,5268406.74,703452.377,5268406.74,0,10,0,1.98902065625411
2349,47.537206142755075,17.703406574546555,703452.337,5268406.83,703452.337,5268406.83,0,10,0,1.9890206573342522
2350,47.53720696821962,17.70340608111791,703452.297,5268406.92,703452.297,5268406.92,0,10,0,1.9941070821480382
2351,47.53720779368417,17.703405587689268,703452.256,5268407.011,703452.256,5268407.011,0,10,0,1.9890206573342522
2352,47.537208619148714,17.703405094260628,703452.216,5268407.101,703452.216,5268407.101,0,10,0,1.98493487755387
2353,47.53720944461326,17.703404600831984,703452.176,5268407.192,703452.176,5268407.192,0,10,0,1.9982606401433833
2354,47.53721027007781,17.70340410740334,703452.135,5268407.282,703452.135,5268407.282,0,10,0,1.98493487755387
2355,47.537211095542354,17.703403613974697,703452.095,5268407.373,703452.095,5268407.373,0,10,0,1.9890206524136045
2356,47.5372119210069,17.703403120546056,703452.055,5268407.463,703452.055,5268407.463,0,10,0,1.9941070870444466
2357,47.53721274647145,17.703402627117413,703452.014,5268407.554,703452.014,5268407.554,0,10,0,1.9890206524136045
2358,47.53721357193599,17.70340213368877,703451.974,5268407.644,703451.974,5268407.644,0,10,0,1.9890206573342522
2359,47.53721439740054,17.703401640260125,703451.934,5268407.734,703451.934,5268407.734,0,10,0,1.9941070821480382
2360,47.537215222865086,17.703401146831485,703451.893,5268407.825,703451.893,5268407.825,0,10,0,1.9890206573342522
2361,47.53721604832963,17.70340065340284,703451.853,5268407.915,703451.853,5268407.915,0,10,0,1.98493487755387
2362,47.53721687379418,17.703400159974198,703451.813,5268408.006,703451.813,5268408.006,0,10,0,1.9982606401433833
2363,47.537217699258726,17.703399666545554,703451.772,5268408.096,703451.772,5268408.096,0,10,0,1.98493487755387
2364,47.53721852472327,17.70339917311691,703451.732,5268408.187,703451.732,5268408.187,0,10,0,1.98902065625411
2365,47.53721935018782,17.70339867968827,703451.692,5268408.277,703451.692,5268408.277,0,10,0,1.9982606412145805
2366,47.537220175652365,17.703398186259626,703451.651,5268408.367,703451.651,5268408.367,0,10,0,1.984934876481732
2367,47.53722100111691,17.703397692830983,703451.611,5268408.458,703451.611,5268408.458,0,10,0,1.9890206534937467
2368,47.53722182658146,17.70339719940234,703451.571,5268408.548,703451.571,5268408.548,0,10,0,1.9941070821480382
2369,47.537222652046005,17.7033967059737,703451.53,5268408.639,703451.53,5268408.639,0,10,0,1.9890206573342522
2370,47.53722347751055,17.703396212545055,703451.49,5268408.729,703451.49,5268408.729,0,10,0,1.98493487755387
2371,47.5372243029751,17.70339571911641,703451.45,5268408.82,703451.45,5268408.82,0,10,0,1.9982606401433833
2372,47.537225128439644,17.703395225687768,703451.409,5268408.91,703451.409,5268408.91,0,10,0,1.98493487755387
2373,47.53722595390419,17.703394732259127,703451.369,5268409.001,703451.369,5268409.001,0,10,0,1.98902065625411
2374,47.53722677936874,17.703394238830484,703451.329,5268409.091,703451.329,5268409.091,0,10,0,1.9982606412145805
2375,47.537227604833284,17.70339374540184,703451.288,5268409.181,703451.288,5268409.181,0,10,0,1.984934876481732
2376,47.53722843029783,17.703393251973196,703451.248,5268409.272,703451.248,5268409.272,0,10,0,1.9890206573342522
2377,47.53722925576238,17.703392758544556,703451.208,5268409.362,703451.208,5268409.362,0,10,0,1.9941070821480382
2378,47.53723008122692,17.703392265115912,703451.167,5268409.453,703451.167,5268409.453,0,10,0,1.9890206573342522
2379,47.53723090669147,17.70339177168727,703451.127,5268409.543,703451.127,5268409.543,0,10,0,1.984934876481732
2380,47.537231732156016,17.703391278258625,703451.087,5268409.634,703451.087,5268409.634,0,10,0,1.9982606373106622
2381,47.53723255762056,17.703390784829985,703451.046,5268409.724,703451.046,5268409.724,0,10,0,1.98902065625411
2382,47.53723338308511,17.70339029140134,703451.006,5268409.814,703451.006,5268409.814,0,10,0,1.98493487755387
2383,47.537234208549656,17.703389797972697,703450.966,5268409.905,703450.966,5268409.905,0,10,0,1.9982606401433833
2384,47.5372350340142,17.703389304544054,703450.925,5268409.995,703450.925,5268409.995,0,10,0,1.98493487755387
2385,47.53723585947875,17.703388811115413,703450.885,5268410.086,703450.885,5268410.086,0,10,0,1.9890206573342522
2386,47.537236684943295,17.70338831768677,703450.845,5268410.176,703450.845,5268410.176,0,10,0,1.9941070821480382
2387,47.53723751040784,17.703387824258126,703450.804,5268410.267,703450.804,5268410.267,0,10,0,1.9890206573342522
2388,47.53723833587239,17.703387330829482,703450.764,5268410.357,703450.764,5268410.357,0,10,0,1.98902065625411
2389,47.537239161336935,17.703386837400842,703450.724,5268410.447,703450.724,5268410.447,0,10,0,1.9941070832114587
2390,47.53723998680148,17.7033863439722,703450.683,5268410.538,703450.683,5268410.538,0,10,0,1.98902065625411
2391,47.53724081226603,17.703385850543555,703450.643,5268410.628,703450.643,5268410.628,0,10,0,1.98493487755387
2392,47.537241637730574,17.70338535711491,703450.603,5268410.719,703450.603,5268410.719,0,10,0,1.998260636239465
2393,47.53724246319512,17.703384863686267,703450.562,5268410.809,703450.562,5268410.809,0,10,0,1.98493487755387
2394,47.53724328865967,17.703384370257627,703450.522,5268410.9,703450.522,5268410.9,0,10,0,1.9890206573342522
2395,47.53724411412421,17.703383876828983,703450.482,5268410.99,703450.482,5268410.99,0,10,0,1.9941070821480382
2396,47.53724493958876,17.70338338340034,703450.441,5268411.081,703450.441,5268411.081,0,10,0,1.9890206573342522
2397,47.53724576505331,17.703382889971696,703450.401,5268411.171,703450.401,5268411.171,0,10,0,1.98902065625411
2398,47.53724659051785,17.703382396543056,703450.361,5268411.261,703450.361,5268411.261,0,10,0,1.9941070832114587
2399,47.5372474159824,17.703381903114412,703450.32,5268411.352,703450.32,5268411.352,0,10,0,1.98902065625411
2400,47.537248241446946,17.70338140968577,703450.28,5268411.442,703450.28,5268411.442,0,10,0,1.98493487755387
2401,47.53724906691149,17.703380916257125,703450.24,5268411.533,703450.24,5268411.533,0,10,0,1.9890206573342522
2402,47.53724989237604,17.703380422828484,703450.2,5268411.623,703450.2,5268411.623,0,10,0,1.9941070821480382
2403,47.537250717840585,17.70337992939984,703450.159,5268411.714,703450.159,5268411.714,0,10,0,1.9890206573342522
2404,47.53725154330513,17.703379435971197,703450.119,5268411.804,703450.119,5268411.804,0,10,0,1.9890206524136045
2405,47.53725236876968,17.703378942542553,703450.079,5268411.894,703450.079,5268411.894,0,10,0,1.9941070832114587
2406,47.537253194234225,17.703378449113913,703450.038,5268411.985,703450.038,5268411.985,0,10,0,1.98902065625411
2407,47.53725401969877,17.70337795568527,703449.998,5268412.075,703449.998,5268412.075,0,10,0,1.98493487755387
2408,47.53725484516332,17.703377462256626,703449.958,5268412.166,703449.958,5268412.166,0,10,0,1.9982606401433833
2409,47.537255670627864,17.703376968827982,703449.917,5268412.256,703449.917,5268412.256,0,10,0,1.98493487755387
2410,47.53725649609241,17.70337647539934,703449.877,5268412.347,703449.877,5268412.347,0,10,0,1.98902065625411
2411,47.53725732155696,17.703375981970698,703449.837,5268412.437,703449.837,5268412.437,0,10,0,1.9941070832114587
2412,47.5372581470215,17.703375488542054,703449.796,5268412.528,703449.796,5268412.528,0,10,0,1.98902065625411
2413,47.53725897248604,17.70337499511341,703449.756,5268412.618,703449.756,5268412.618,0,10,0,1.9890206573342522
2414,47.53725979795059,17.70337450168477,703449.716,5268412.708,703449.716,5268412.708,0,10,0,1.9941070821480382
2415,47.537260623415136,17.703374008256127,703449.675,5268412.799,703449.675,5268412.799,0,10,0,1.9890206534937467
2416,47.53726144887968,17.703373514827483,703449.635,5268412.889,703449.635,5268412.889,0,10,0,1.98493487755387
2417,47.53726227434423,17.70337302139884,703449.595,5268412.98,703449.595,5268412.98,0,10,0,1.9982606401433833
2418,47.537263099808776,17.7033725279702,703449.554,5268413.07,703449.554,5268413.07,0,10,0,1.98493487755387
2419,47.53726392527332,17.703372034541555,703449.514,5268413.161,703449.514,5268413.161,0,10,0,1.98902065625411
2420,47.53726475073787,17.70337154111291,703449.474,5268413.251,703449.474,5268413.251,0,10,0,1.9982606412145805
2421,47.537265576202415,17.703371047684268,703449.433,5268413.341,703449.433,5268413.341,0,10,0,1.984934876481732
2422,47.53726640166696,17.703370554255624,703449.393,5268413.432,703449.393,5268413.432,0,10,0,1.9890206573342522
2423,47.53726722713151,17.703370060826984,703449.353,5268413.522,703449.353,5268413.522,0,10,0,1.9941070821480382
2424,47.537268052596055,17.70336956739834,703449.312,5268413.613,703449.312,5268413.613,0,10,0,1.9890206573342522
2425,47.5372688780606,17.703369073969697,703449.272,5268413.703,703449.272,5268413.703,0,10,0,1.98493487755387
2426,47.53726970352515,17.703368580541053,703449.232,5268413.794,703449.232,5268413.794,0,10,0,1.9982606401433833
2427,47.537270528989694,17.703368087112413,703449.191,5268413.884,703449.191,5268413.884,0,10,0,1.98493487755387
2428,47.53727135445424,17.70336759368377,703449.151,5268413.975,703449.151,5268413.975,0,10,0,1.9890206524136045
2429,47.53727217991879,17.703367100255125,703449.111,5268414.065,703449.111,5268414.065,0,10,0,1.9982606412145805
2430,47.537273005383334,17.70336660682648,703449.07,5268414.155,703449.07,5268414.155,0,10,0,1.984934876481732
2431,47.53727383084788,17.70336611339784,703449.03,5268414.246,703449.03,5268414.246,0,10,0,1.9890206573342522
2432,47.53727465631243,17.703365619969198,703448.99,5268414.336,703448.99,5268414.336,0,10,0,1.9941070821480382
2433,47.53727548177697,17.703365126540554,703448.949,5268414.427,703448.949,5268414.427,0,10,0,1.9890206573342522
2434,47.53727630724152,17.70336463311191,703448.909,5268414.517,703448.909,5268414.517,0,10,0,1.98493487755387
2435,47.537277132706066,17.70336413968327,703448.869,5268414.608,703448.869,5268414.608,0,10,0,1.9982606401433833
2436,47.53727795817061,17.703363646254626,703448.828,5268414.698,703448.828,5268414.698,0,10,0,1.9890206573342522
2437,47.53727878363516,17.703363152825982,703448.788,5268414.788,703448.788,5268414.788,0,10,0,1.984934876481732
2438,47.537279609099706,17.70336265939734,703448.748,5268414.879,703448.748,5268414.879,0,10,0,1.9982606401433833
2439,47.53728043456425,17.7033621659687,703448.707,5268414.969,703448.707,5268414.969,0,10,0,1.98493487755387
2440,47.5372812600288,17.703361672540055,703448.667,5268415.06,703448.667,5268415.06,0,10,0,1.9890206534937467
2441,47.537282085493345,17.70336117911141,703448.627,5268415.15,703448.627,5268415.15,0,10,0,1.9941070821480382
2442,47.53728291095789,17.703360685682767,703448.586,5268415.241,703448.586,5268415.241,0,10,0,1.9890206573342522
2443,47.53728373642244,17.703360192254127,703448.546,5268415.331,703448.546,5268415.331,0,10,0,1.984934876481732
2444,47.537284561886985,17.703359698825484,703448.506,5268415.422,703448.506,5268415.422,0,10,0,1.9982606412145805
2445,47.53728538735153,17.70335920539684,703448.465,5268415.512,703448.465,5268415.512,0,10,0,1.98902065625411
2446,47.53728621281608,17.703358711968196,703448.425,5268415.602,703448.425,5268415.602,0,10,0,1.98493487755387
2447,47.537287038280624,17.703358218539556,703448.385,5268415.693,703448.385,5268415.693,0,10,0,1.9982606401433833
2448,47.53728786374517,17.703357725110912,703448.344,5268415.783,703448.344,5268415.783,0,10,0,1.98493487755387
2449,47.53728868920972,17.70335723168227,703448.304,5268415.874,703448.304,5268415.874,0,10,0,1.9890206573342522
2450,47.537289514674264,17.703356738253625,703448.264,5268415.964,703448.264,5268415.964,0,10,0,1.9941070821480382
2451,47.53729034013881,17.70335624482498,703448.223,5268416.055,703448.223,5268416.055,0,10,0,1.9890206573342522
2452,47.53729116560336,17.70335575139634,703448.183,5268416.145,703448.183,5268416.145,0,10,0,1.9890206524136045
2453,47.5372919910679,17.703355257967697,703448.143,5268416.235,703448.143,5268416.235,0,10,0,1.9941070832114587
2454,47.53729281653245,17.703354764539053,703448.102,5268416.326,703448.102,5268416.326,0,10,0,1.98902065625411
2455,47.537293641996996,17.70335427111041,703448.062,5268416.416,703448.062,5268416.416,0,10,0,1.98493487755387
2456,47.53729446746154,17.70335377768177,703448.022,5268416.507,703448.022,5268416.507,0,10,0,1.9890206573342522
2457,47.53729529292609,17.703353284253126,703447.982,5268416.597,703447.982,5268416.597,0,10,0,1.9941070821480382
2458,47.537296118390636,17.703352790824482,703447.941,5268416.688,703447.941,5268416.688,0,10,0,1.9890206573342522
2459,47.53729694385518,17.70335229739584,703447.901,5268416.778,703447.901,5268416.778,0,10,0,1.984934876481732
2460,47.53729776931973,17.703351803967198,703447.861,5268416.869,703447.861,5268416.869,0,10,0,1.9982606412145805
2461,47.537298594784275,17.703351310538554,703447.82,5268416.959,703447.82,5268416.959,0,10,0,1.98902065625411
2462,47.53729942024882,17.70335081710991,703447.78,5268417.049,703447.78,5268417.049,0,10,0,1.98493487755387
2463,47.53730024571337,17.703350323681267,703447.74,5268417.14,703447.74,5268417.14,0,10,0,1.998260636239465
2464,47.537301071177914,17.703349830252627,703447.699,5268417.23,703447.699,5268417.23,0,10,0,1.98493487755387
2465,47.53730189664246,17.703349336823983,703447.659,5268417.321,703447.659,5268417.321,0,10,0,1.9890206573342522
2466,47.53730272210701,17.70334884339534,703447.619,5268417.411,703447.619,5268417.411,0,10,0,1.9941070821480382
2467,47.537303547571554,17.703348349966696,703447.578,5268417.502,703447.578,5268417.502,0,10,0,1.9890206573342522
2468,47.5373043730361,17.703347856538056,703447.538,5268417.592,703447.538,5268417.592,0,10,0,1.98902065625411
2469,47.53730519850065,17.703347363109412,703447.498,5268417.682,703447.498,5268417.682,0,10,0,1.9941070821480382
2470,47.53730602396519,17.703346869680768,703447.457,5268417.773,703447.457,5268417.773,0,10,0,1.9890206573342522
2471,47.53730684942974,17.703346376252124,703447.417,5268417.863,703447.417,5268417.863,0,10,0,1.98493487755387
2472,47.537307674894286,17.703345882823484,703447.377,5268417.954,703447.377,5268417.954,0,10,0,1.9982606401433833
2473,47.53730850035883,17.70334538939484,703447.336,5268418.044,703447.336,5268418.044,0,10,0,1.98493487755387
2474,47.53730932582338,17.703344895966197,703447.296,5268418.135,703447.296,5268418.135,0,10,0,1.98902065625411
2475,47.537310151287926,17.703344402537553,703447.256,5268418.225,703447.256,5268418.225,0,10,0,1.9941070832114587
2476,47.53731097675247,17.703343909108913,703447.215,5268418.316,703447.215,5268418.316,0,10,0,1.9890206524136045
2477,47.53731180221702,17.70334341568027,703447.175,5268418.406,703447.175,5268418.406,0,10,0,1.9890206573342522
2478,47.537312627681565,17.703342922251625,703447.135,5268418.496,703447.135,5268418.496,0,10,0,1.9941070821480382
2479,47.53731345314611,17.70334242882298,703447.094,5268418.587,703447.094,5268418.587,0,10,0,1.9890206573342522
2480,47.53731427861066,17.703341935394338,703447.054,5268418.677,703447.054,5268418.677,0,10,0,1.98493487755387
2481,47.537315104075205,17.703341441965698,703447.014,5268418.768,703447.014,5268418.768,0,10,0,1.9982606401433833
2482,47.53731592953975,17.703340948537054,703446.973,5268418.858,703446.973,5268418.858,0,10,0,1.98493487755387
2483,47.5373167550043,17.70334045510841,703446.933,5268418.949,703446.933,5268418.949,0,10,0,1.98902065625411
